	Rn	Rp	Rtotal	Tc_average	Tc_cooling	Tc_warming	bias_freq	physical_name
0136.2.1.2908	1.5244501102636532	0.3919403676774603	1.9163904779411134	0.4413171360829676	0.4329802466220599	0.44965402554387524	2907104.496844113	130.150.x
0136.2.1.2940	1.3773021586920067	0.3100466751275099	1.6873488338195166	0.4442533073051377	0.43593631243205166	0.4525703021782237	2939224.2478206754	164.150.x
0136.2.1.2998	1.3283535129526503	0.3148270524933676	1.6431805654460179	0.43967763991332487	0.4313020818867983	0.4480531979398515	2997283.940203488	164.150.y
0136.2.1.3054	1.5433094049482072	0.37028336176616894	1.9135927667143762	0.44208547191596165	0.43373847573963786	0.45043246809228543	3053817.7536800504	149.150.y
0136.2.1.3096	1.6626181332495606	0.37415966678185586	2.0367778000314165	0.4402383953367581	0.43187143183192944	0.44860535884158675	3095245.365984738	149.150.x
0136.2.1.3194	1.6874450298583132	0.3525502149916268	2.03999524484994	0.4437428791183363	0.4354760229382748	0.4520097352983979	3193893.4372738004	147.150.x
0136.2.1.3256	1.3637640913523605	0.271132404455365	1.6348964958077254	0.43853617806257006	0.4301639856528148	0.44690837047232534	3256759.6482113004	153.150.y
0136.2.1.3318	1.480265442387445	0.27709508871325556	1.7573605311007006	0.4395483738473883	0.43121951366781275	0.44787723402696394	3317337.0407894254	153.150.x
0136.2.1.3364	1.15759916575903	0.1847198420995702	1.3423190078586003	0.4391866180210697	0.43087877457940493	0.4474944614627344	3363418.5837581754	132.150.x
0136.2.1.3436	1.9710396564347734	0.7294567318462812	2.7004963882810546	0.4396559274565651	0.43134532276809523	0.44796653214503507	3435440.0681331754	132.150.y
0136.2.1.3494	1.39774053942827	0.3232908357904644	1.7210313752187345	0.44295318928302607	0.43466209236675013	0.45124428619930207	3494033.8181331754	128.150.y
0136.2.1.3540	1.3919785392637136	0.297584527127729	1.6895630663914425	0.44301542814841455	0.4347094155081468	0.45132144078868236	3540802.006609738	128.150.x
0136.2.1.3670	1.3535408729405192	0.24915573208104858	1.6026966050215679	0.44455250992075923	0.4362426097250971	0.4528624101164214	3669815.0681331754	164.220.y
0136.2.1.3736	1.342980321603064	0.23099452477978344	1.5739748463828473	0.4434294214732768	0.43511141133054565	0.45174743161600794	3735504.155047238	164.220.x
0136.2.1.3796	1.2748105560641745	0.21029529696780855	1.485105853031983	0.44299742150921595	0.43470647102779836	0.4512883719906335	3795089.7263363004	148.220.x
0136.2.1.3856	1.3847168281049491	0.20793800178384536	1.5926548298887944	0.44001710381467135	0.4316314719554093	0.4484027356739334	3856811.528094113	148.220.y
0136.2.1.3934	1.2849176533399738	0.17839291386363518	1.4633105672036089	0.4424073044195064	0.4340704753645781	0.4507441334744346	3933639.5310238004	147.220.y
0136.2.1.4000	1.2954055618471694	0.17112514857280925	1.4665307104199787	0.44297885556257616	0.4347025451184674	0.4512551660066849	4000473.0271175504	147.220.x
0136.2.1.4070	1.22184537623966	0.1538039151631348	1.3756492914027947	0.44271810270403267	0.4343700110912323	0.4510661943168331	4069137.5778988004	128.220.x
0136.2.1.4134	1.2734960077675912	0.14542473172624726	1.4189207394938383	0.4420502232371535	0.43372913543264247	0.45037131104166445	4134979.252703488	128.220.y
0136.2.1.4208	1.2498847305780876	0.13860682288688062	1.3884915534649682	0.43997099942970264	0.43161524813553775	0.44832675072386746	4207153.324969113	150.220.y
0136.2.1.4356	1.1905893913651893	0.10493328132013574	1.295522672685325	0.43948413415960785	0.4311656787066376	0.4478025896125782	4355316.166765988	134.220.x
0136.2.1.4434	1.1909936984166216	0.1208969893117806	1.3118906877284022	0.4388338553989545	0.4304970703891797	0.4471706404087293	4433135.990984738	134.220.y
0136.2.1.4500	1.8250647022351754	0.1353103982775825	1.9603751005127579	0.4387529086522838	0.4304132743607738	0.4470925429437937	4499435.4294613	153.220.y
0136.2.1.4570	1.1888387582704407	0.0805272686015307	1.2693660268719713	0.43905457082990773	0.43074338429892123	0.44736575736089423	4570312.504656613	153.220.x
0136.2.1.4656	1.848170956173155	0.12890490719530523	1.9770758633684602	0.44002414042738647	0.43164498882535796	0.44840329202941503	4655303.959734738	149.220.x
0136.2.1.4736	1.86300780814445	0.1441722555976811	2.007180063742131	0.43873030440089184	0.4303695272120187	0.44709108158976496	4736862.1872738	149.220.y
0136.2.1.4816	1.7468836848218074	0.11095656302504757	1.857840247846855	0.4437185691543536	0.4354501975294838	0.45198694077922336	4815902.71461755	146.220.y
0136.2.1.4904	1.8512865970176948	0.11311189487465512	1.9643984918923498	0.4448221174335034	0.4364996617926806	0.4531445730743262	4903869.633562863	146.220.x
0136.2.1.4984	1.688746553937673	0.10412225788552053	1.7928688118231935	0.44089121959877464	0.432589313253537	0.44919312594401223	4984359.74586755	130.220.x
0136.2.1.5072	1.859136374105243	0.10196242888721703	1.9610988029924599	0.4418178053986795	0.43348961880819914	0.45014599198915983	5071640.01930505	130.220.y
0136.2.1.5152	1.9270222458813744	0.09683999386990509	2.0238622397512795	0.4364983151482076	0.4281596924430815	0.44483693785333367	5152664.189226925	132.220.y
0136.2.1.5244	1.8911078401893477	0.09733743783499285	1.9884452780243407	0.43909603161014643	0.4307537088672575	0.4474383543530353	5244369.51149255	132.220.x
0136.2.2.1704	1.18579527680198	0.27797578012386626	1.4637710569258462	0.43554439202429873	0.4271786382349614	0.443910145813636	1703491.2155941129	152.90.y
0136.2.2.1726	1.3680753603826206	0.28611998987860215	1.6541953502612228	0.43674234160475767	0.42835127323376554	0.44513340997574974	1725616.4597347379	152.90.x
0136.2.2.1756	1.3210378626844046	0.29374704845956795	1.6147849111439725	0.4385379521154087	0.4301639856528148	0.44691191857800266	1755981.4499691129	168.90.x
0136.2.2.1782	1.4746197336703086	0.2985447427539188	1.7731644764242274	0.4357213784017465	0.42731041846628237	0.4441323383372106	1782302.8611019254	168.90.y
0136.2.2.1820	1.3379489024791493	0.284230555678632	1.6221794581577813	0.4395374131884291	0.4311863320842626	0.44788849429259553	1819610.6003597379	198.90.y
0136.2.2.1856	1.289549129893332	0.28169086523017534	1.5712399951235072	0.4391388648973972	0.4307952256747569	0.4474825041200374	1855926.5183284879	198.90.x
0136.2.2.1872	1.4773448880461977	0.3285282656900945	1.8058731537362922	0.44206735301428146	0.43372913543264247	0.45040557059592046	1871109.0134456754	181.90.x
0136.2.2.1912	1.5185864182625315	0.3445213052918133	1.8631077235543447	0.44169350641585603	0.43332219106797965	0.45006482176373247	1911926.2741878629	181.90.y
0136.2.2.1954	1.2036045219357436	0.28286487550074346	1.486469397436487	0.44056590133664486	0.4322072770115124	0.44892452566177726	1954116.8259456754	197.90.y
0136.2.2.1972	1.796949855435026	0.3861751718212733	2.1831250272562994	0.44039319451032044	0.43202994581748655	0.44875644320315433	1972579.9607113004	197.90.x
0136.2.2.2012	1.2969766348512037	0.29728485381774433	1.5942614886689481	0.44149588356693636	0.4331410488397296	0.4498507182941431	2012557.9880550504	165.90.x
0136.2.2.2032	1.595276027279551	0.32924066191811224	1.9245166891976633	0.4413137024785598	0.4329719950399095	0.44965540991721004	2031097.4167659879	165.90.y
0136.2.2.2080	1.3953348678088293	0.3163367323281415	1.711671600136971	0.43750627775203654	0.42913025472952704	0.445882300774546	2079467.7780941129	167.90.y
0136.2.2.2116	0.4047662453003731	1.3658334657582472	1.7705997110586202	0.5504196435574684	0.5506293545106615	0.5502099326042753	2115554.8142269254	167.90.x
0136.2.2.2160	1.5341412239119032	0.370885516247703	1.9050267401596062	0.4394958247332379	0.4311656787066376	0.44782597075983827	2159271.244890988	183.90.x
0136.2.2.2194	1.5820552107586114	0.38656009571822064	1.9686153064768321	0.43925999024246154	0.4309008970745083	0.44761908341041484	2193069.4626644254	183.90.y
0136.2.2.2216	1.6117561031123326	0.38439259106684764	1.9961486941791802	0.4405293773357772	0.43216597990312877	0.4488927747684256	2215576.176531613	182.90.y
0136.2.2.2270	1.4392627585144857	0.38566409701424476	1.8249268555287306	0.4399902923511968	0.4315990281184554	0.44838155658393813	2269134.526140988	182.90.x
0136.2.2.2282	1.6493474372347678	0.4059241635522157	2.0552716007869836	0.43932298357951943	0.4309426866314183	0.44770328052762054	2281723.0271175504	166.90.y
0136.2.2.2330	1.5638290745367973	0.3932971650299738	1.9571262395667712	0.4403323141922734	0.43202994581748655	0.4486346825670603	2329254.155047238	166.90.x
0136.2.2.2374	1.6007806122275463	0.4149862399803953	2.0157668522079417	0.43734910313269404	0.4289680577686674	0.4457301484967206	2373428.3493831754	151.90.y
0136.2.2.2418	1.7414562906410123	0.4220570119612927	2.163513302602305	0.43457325546219255	0.42615641837142704	0.44299009255295807	2417221.0739925504	151.90.x
0136.2.2.2502	1.5301417671573663	0.421233110319209	1.9513748774765753	0.44457998032448504	0.43628733651602225	0.4528726241329478	2502288.823015988	197.150.y
0136.2.2.2556	1.464312960710799	0.3482796530301144	1.8125926137409134	0.44411705700586196	0.4358016663854123	0.45243244762631163	2556838.9939144254	197.150.x
0136.2.2.2592	1.6613571153874276	0.4297245482201812	2.091081663607609	0.4375094764287216	0.4291339395438456	0.44588501331359764	2591705.326922238	168.150.x
0136.2.2.2638	1.3756767638150647	0.35202770695581714	1.7277044707708817	0.44037105113372377	0.4320303305008153	0.44871177176663224	2637176.518328488	168.150.y
0136.2.2.2676	1.5564026034874154	0.41687572282459906	1.9732783263120146	0.44327253787220966	0.43499054878202514	0.45155452696239423	2675857.5486019254	182.150.y
0136.2.2.2706	1.7380077269318297	0.4357799182459295	2.173787645177759	0.4423537585134364	0.43402754640403707	0.4506799706228357	2706222.5388363004	182.150.x
0136.2.2.2766	1.4133022837248275	0.37146547847639166	1.784767762201219	0.4398133543351225	0.4315026241883526	0.44812408448189234	2765655.522234738	167.150.x
0136.2.2.2826	1.3819641034002141	0.3689448784391898	1.750908981839404	0.42803703122295433	0.4197158916723165	0.43635817077359224	2826232.914812863	167.150.y
0136.2.2.2848	1.5102211281713664	0.38074859606967804	1.8909697242410446	0.43968727634458044	0.4313541401148768	0.44802041257428404	2848510.746844113	151.150.y
0136.2.2.2964	1.3289012173351145	0.3360788686367523	1.6649800859718669	0.443398201209366	0.4351015783123273	0.45169482410640466	2963333.1345394254	198.150.x
0136.2.2.3018	1.3246309997216237	0.3311258340810038	1.6557568338026274	0.4432502614904599	0.4349761803678085	0.4515243426131113	3017883.305437863	198.150.y
0136.2.2.3066	1.581770476914694	0.40549553135164373	1.9872660082663378	0.44247473767703566	0.43413455616182084	0.4508149191922505	3066711.430437863	183.150.y
0136.2.2.3110	1.6935280708255933	0.4165414249769836	2.110069495802577	0.4418186439027605	0.43348961880819914	0.4501476689973219	3109512.3337581754	183.150.x
0136.2.2.3174	1.2660482282767591	0.3207131030991291	1.5867613313758882	0.43849517260215426	0.4301259614992663	0.4468643837050422	3173065.190203488	152.150.x
0136.2.2.3210	1.7812002234694353	0.41137835936048256	2.192578582829918	0.43914039050303944	0.43080260237844037	0.4474781786276385	3209533.696062863	152.150.y
0136.2.2.3268	1.3795530564532816	0.3178725976908069	1.6974256541440884	0.44459440735636835	0.4363114181650882	0.4528773965476484	3267364.506609738	181.150.y
0136.2.2.3326	1.5410767587196434	0.3683176291470117	1.9093943878666553	0.4438601171459421	0.4355397936166252	0.4521804406752589	3326187.1384456754	181.150.x
0136.2.2.3372	-0.013695596036593871	1.6496457645449132	1.6359501685083193	0.5504196435574684	0.5506293545106615	0.5502099326042753	3372421.2693050504	166.150.x
0136.2.2.3440	1.635501982096606	0.3439394899170403	1.9794414720136462	0.44267738045863925	0.434342154881449	0.45101260603582954	3439865.1169613004	166.150.y
0136.2.2.3496	1.3357705408778138	0.2820130473564171	1.6177835882342309	0.4408958605045997	0.43259128055251495	0.4492004404566845	3495025.639422238	165.150.y
0136.2.2.3550	1.3061594571769835	0.2634473577899019	1.5696068149668854	0.4413388750487641	0.43301862338551445	0.44965912671201386	3549804.692156613	165.150.x
0136.2.2.3682	1.3205841174670163	0.24378556178830757	1.5643696792553239	0.44363159913124395	0.43537671593909977	0.4518864823233881	3682022.0993831754	198.220.y
0136.2.2.3750	1.3393504684007607	0.22653296194872016	1.5658834303494809	0.44226137577272506	0.4339980501627867	0.4505247013826635	3749160.7712581754	198.220.x
0136.2.2.3806	1.2489941575713126	0.2190493916736276	1.4680435492449402	0.4368783878365905	0.42852675243605454	0.44523002323712646	3806457.524187863	168.220.x
0136.2.2.3868	1.3253193449238068	0.20564190659910317	1.5309612515229098	0.43866600968272773	0.4302948206084487	0.4470371987570067	3868103.032000363	168.220.y
0136.2.2.3940	1.3593503659953075	0.20200199382789974	1.561352359823207	0.4396850713563769	0.43134532276809523	0.4480248199446586	3940048.2224300504	152.220.y
0136.2.2.4072	1.1620099062394185	0.16491880475133225	1.3269287109907506	0.442966359263944	0.43468640883018494	0.4512463096977031	4071121.2204769254	165.220.x
0136.2.2.4138	1.2357754665301317	0.15565642531730692	1.3914318918474387	0.442525632451743	0.4341773172199712	0.45087394768351474	4138565.0681331754	165.220.y
0136.2.2.4216	1.092656898638823	0.12882560306555718	1.2214825017043802	0.44336154344563733	0.43507902460197556	0.4516440622892991	4216079.716570675	197.220.y
0136.2.2.4280	1.9309574243383207	0.2155409904776335	2.1464984148159543	0.444336562401768	0.43609360314523116	0.4525795216583048	4279708.8669613	197.220.x
0136.2.2.4360	1.149014305823208	0.11659080752817824	1.2656051133513864	0.44011402995309257	0.43176244903968525	0.44846561086649983	4359207.157976925	167.220.x
0136.2.2.4436	1.112295571440714	0.10997151989436182	1.2222670913350757	0.4404352379349288	0.4321099504198145	0.44876052545004314	4436874.39430505	167.220.y
0136.2.2.4504	1.5577333971980767	0.1497868637980837	1.7075202609961604	0.444163824056359	0.43581980429559053	0.45250784381712755	4504394.535906613	181.220.y
0136.2.2.4580	0.9950319376058598	0.07984260541923381	1.0748745430250937	0.44343207053316425	0.43512247166599494	0.45174166940033356	4579162.602312863	181.220.x
0136.2.2.4660	0.8102170924873539	0.4667840118304699	1.2770011043178238	0.4426364529901111	0.4343377315131818	0.45093517446704046	4660110.478289425	183.220.x
0136.2.2.4746	2.1365257048029798	0.20096907058184807	2.337494775384828	0.4413734359421809	0.43308195362269686	0.44966491826166505	4746322.63649255	183.220.y
0136.2.2.4822	1.9895215011417815	0.13218587810940388	2.1217073792511854	0.44298624050881574	0.43470917008484733	0.4512633109327841	4822769.169695675	182.220.y
0136.2.2.4908	2.009227531627735	0.1540469724583633	2.163274504086098	0.4409516301742048	0.43263971103054466	0.44926354931786494	4908523.564226925	182.220.x
0136.2.2.4988	-0.019637509270727938	1.9747210078255957	1.9550834985548677	0.5504196435574684	0.5506293545106615	0.5502099326042753	4988632.20680505	151.220.x
0136.2.2.5074	1.999858405611121	0.12735600229977898	2.1272144079109	0.43910427552713155	0.4307605911645176	0.4474479598897455	5073471.07399255	151.220.y
0136.2.2.5158	1.962845015040954	0.12079413154880088	2.083639146589755	0.4404966828649085	0.43214533240406183	0.44884803332575524	5158309.94118005	166.220.y
0136.2.2.5250	1.9076500616787373	0.11848331788658568	2.026133379565323	0.4405526379245978	0.43219547996428886	0.44890979588490676	5249633.793719113	166.220.x
0136.2.3.1700	1.1544940886564161	0.26767512018893264	1.4221692088453488	0.4412710649345332	0.433027033421655	0.44951509644741144	1700210.5759456754	251.90.y
0136.2.3.1722	1.366392763907761	0.279138245064769	1.6455310089725301	0.4425568928275388	0.43431119168982946	0.45080259396524813	1721191.4109066129	251.90.x
0136.2.3.1754	1.3540117490442123	0.3011031595692458	1.655114908613458	0.42681655884588254	0.41846711842917445	0.4351659992625906	1753005.9861019254	154.90.x
0136.2.3.1774	1.558661480605792	0.3093369685290489	1.8679984491348407	0.4320049844423681	0.4236234866361528	0.4403864822485835	1774749.7605159879	154.90.y
0136.2.3.1814	1.3661774018631472	0.293818465077634	1.659995866940781	0.4399758613399457	0.43165579966329837	0.448295923016593	1813659.6726253629	241.90.y
0136.2.3.1852	1.3103271999539858	0.288537189311738	1.5988643892657237	0.4375231089768211	0.4292076681765984	0.4458385497770439	1852416.9968441129	241.90.x
0136.2.3.1866	1.50786491138264	0.3065028034235073	1.8143677148061472	0.4401710025388599	0.4318775752098958	0.4484644298678239	1866989.1403988004	228.90.x
0136.2.3.1948	1.202004728733348	0.29229768035423176	1.4943024090875798	0.43782328795216086	0.4294817473596506	0.44616482854467104	1947479.2527034879	216.90.y
0136.2.3.1966	1.8485861079097115	0.3915426263395124	2.240128734249224	0.43800212382676185	0.4296318584386256	0.44637238921489814	1966552.7390316129	216.90.x
0136.2.3.2028	1.4079552718856867	0.3063380587579602	1.714293330643647	0.4388517359659756	0.4305368886539185	0.44716658327803277	2028274.5407894254	200.90.y
0136.2.3.2078	0.8875358162280699	0.7383769574656539	1.6259127736937238	0.4847222229744119	0.5506293545106615	0.41881509143816226	2078170.7810238004	215.90.y
0136.2.3.2110	1.4739371120867015	0.30778369392290333	1.7817208060096048	0.43855111215795506	0.4301846396314737	0.4469175846844364	2109832.768328488	215.90.x
0136.2.3.2154	1.4843905455120439	0.38934036174589826	1.873730907257942	0.43509387706468106	0.42671761329817315	0.443470140831189	2153625.492937863	187.90.x
0136.2.3.2188	1.5743535625245837	0.3830018936804006	1.9573554562049844	0.43547192929381384	0.4270762322722188	0.4438676263154089	2188110.356219113	187.90.y
0136.2.3.2210	1.5691301358310548	0.3794781506136108	1.9486082864446654	0.4399510465513442	0.4316422837571601	0.44825980934552834	2210388.188250363	240.90.y
0136.2.3.2264	1.3962915778867226	0.366667179501273	1.7629587573879957	0.44088394059487507	0.43263971103054466	0.4491281701592055	2264862.065203488	240.90.x
0136.2.3.2278	1.5893200150692874	0.3950646635390476	1.984384678608335	0.4419404169110963	0.43372363054796637	0.4501572032742262	2277526.860125363	239.90.y
0136.2.3.2326	1.5248139238009695	0.3741326135915973	1.8989465373925667	0.44269222433884936	0.4344187788925442	0.45096566978515457	2325515.7517269254	239.90.x
0136.2.3.2368	1.5369778224834123	0.38625380714987834	1.9232316296332908	0.4384985045727877	0.4301259614992663	0.44687104764630914	2368545.5368831754	201.90.y
0136.2.3.2410	1.6695774592144708	0.39739441758269745	2.0669718767971683	0.4380924351909433	0.42973802305068887	0.44644684733119777	2409896.8552425504	201.90.x
0136.2.3.2454	-0.008057353760986485	1.0541868617609003	1.0461295079999138	0.5504196435574684	0.5506293545106615	0.5502099326042753	2454528.813250363	lc_resistor
0136.2.3.2496	1.520625536827025	0.3820261717443635	1.9026517085713885	0.43997917770652195	0.43163958173119354	0.44831877368185036	2495117.192156613	216.150.y
0136.2.3.2550	1.4301984888030548	0.3273093989150835	1.7575078877181383	0.43965920223819976	0.4313256719197085	0.44799273255669103	2550201.420672238	216.150.x
0136.2.3.2584	1.6690270829312945	0.4044761516500265	2.073503234581321	0.4387928795429066	0.430446692335245	0.44713906675056814	2584228.520281613	154.150.x
0136.2.3.2632	1.3680369632204794	0.316940122146493	1.6849770853669723	0.437829581301669	0.4294886244373721	0.44617053816596586	2631912.2361019254	154.150.y
0136.2.3.2668	1.4972437536301992	0.371662148741041	1.8689059023712402	0.44406618819704335	0.43581980429559053	0.45231257209849624	2668838.5056331754	240.150.y
0136.2.3.2700	1.6926587706467144	0.3931546620054169	2.0858134326521314	0.4425872287467434	0.4343156153048682	0.45085884218861855	2699356.0837581754	240.150.x
0136.2.3.2762	1.3784818677814599	0.3079713564945719	1.6864532242760317	0.4403228400492273	0.43202994581748655	0.44861573428096807	2761840.824969113	215.150.x
0136.2.3.2816	1.313964983464808	0.3078553931291423	1.6218203765939503	0.4291405294424475	0.4208294992401065	0.43745155964478855	2816772.465594113	215.150.y
0136.2.3.2840	1.4618238520470026	0.33207385299309505	1.7938977050400977	0.4404750050153765	0.43213058580449015	0.44881942422626286	2839813.237078488	201.150.y
0136.2.3.2908	1.5521501402163356	0.3682630164246574	1.920413156640993	0.4391576601020233	0.4308394591081086	0.447475861095938	2907485.9665706754	201.150.x
0136.2.3.2952	1.3715494860493298	0.2901581524512085	1.6617076385005383	0.44327054876457817	0.4350458493131484	0.451495248216008	2952880.864031613	241.150.x
0136.2.3.3014	1.3108521995283284	0.2783215942917339	1.5891737938200623	0.44352048832569746	0.4352919132297437	0.4517490634216512	3013000.492937863	241.150.y
0136.2.3.3104	1.7137921319606808	0.3442948177973051	2.058086949757986	0.4397565529242251	0.4314289044513018	0.4480842013971484	3104934.6970394254	187.150.x
0136.2.3.3170	1.203410472243211	0.24435163142957805	1.4477621036727892	0.4443809970805779	0.43619190395491003	0.45257009020624567	3170013.432390988	251.150.x
0136.2.3.3204	1.688561655551551	0.34774546206222984	2.036307117613781	0.44302342925273197	0.43479828472422	0.45124857378124394	3203430.180437863	251.150.y
0136.2.3.3262	1.3384660849848733	0.25018803798714906	1.5886541229720224	0.4414200997983009	0.433179985149593	0.4496602144470088	3262863.1638363004	228.150.y
0136.2.3.3322	1.4888649502405003	0.2901712461890131	1.7790361964295134	0.4416185106358116	0.4333287519179194	0.44990826935370376	3321609.5017269254	228.150.x
0136.2.3.3368	1.3203721660285341	0.2340329700571632	1.5544051360856974	0.44441126204069187	0.43622164390493445	0.4526008801764493	3367385.8689144254	239.150.x
0136.2.3.3436	1.6083213353750967	0.2843032944367585	1.8926246298118552	0.4411862946497698	0.4329685349064505	0.44940405439308906	3436737.065203488	239.150.y
0136.2.3.3492	1.3112810804534312	0.20696463490523412	1.5182457153586653	0.4406507765550315	0.4323198490579685	0.44898170405209453	3491744.9997738004	200.150.y
0136.2.3.3546	1.3157850363202097	0.21339327548543352	1.5291783118056432	0.4403308010195075	0.43202994581748655	0.4486316562215285	3546524.0525081754	200.150.x
0136.2.3.3746	1.2366401858634748	0.17586119670084438	1.4125013825643191	0.44356337668748114	0.4353710597188041	0.45175569365615814	3746261.6013363004	241.220.x
0136.2.3.3802	1.2975094804966056	0.1730567709841169	1.4705662514807225	0.4401017703158457	0.4317473117986381	0.44845622883305325	3802337.651140988	154.220.x
0136.2.3.3938	1.1873433547443284	0.11604795705017684	1.3033913117945053	0.4436754406711205	0.4355276154491534	0.45182326589308763	3937530.522234738	251.220.y
0136.2.3.4004	1.1964741254167113	0.15764782673582176	1.354121952152533	0.443926615977413	0.4357517737578043	0.45210145819702174	4004592.9001644254	251.220.x
0136.2.3.4136	1.070537066707874	0.10792074212056747	1.1784578088284414	0.4348149449656375	0.4264796396701378	0.4431502502611372	4136352.543719113	200.220.y
0136.2.3.4212	1.0881165314681354	0.18995963861640722	1.2780761700845427	0.4404504775944428	0.4321011011359168	0.4487998540529688	4211349.4919613	216.220.y
0136.2.3.4274	1.9635295476798011	0.18106157052578792	2.144591118205589	0.44020718271729864	0.4318837190050644	0.44853064642953283	4273452.763445675	216.220.x
0136.2.3.4434	1.066152048916574	0.09449243021749604	1.16064447913407	0.44044892550798187	0.43212468861331743	0.4487731624026463	4434127.8122738	215.220.y
0136.2.3.4498	0.5538462976995518	0.773928830927571	1.3277751286271229	0.5504196435574684	0.5506293545106615	0.5502099326042753	4497985.844500363	228.220.y
0136.2.3.4576	1.2001777755916412	0.11217701383198209	1.3123547894236232	0.44093516142676004	0.43263971103054466	0.4492306118229754	4575881.962664425	228.220.x
0136.2.3.4744	1.7683075661384529	0.12114193073549646	1.8894494968739493	0.43859688388959095	0.4302023401868418	0.4469914275923402	4743728.642351925	187.220.y
0136.2.3.5070	1.3476515125300643	0.13969165610001166	1.487343168630076	0.439794225696153	0.4314694490581523	0.4481190023341537	5070571.904070675	201.220.y
0136.2.3.5156	-0.0216954101523803	2.4623002556916336	2.4406048455392533	0.5504196435574684	0.5506293545106615	0.5502099326042753	5156784.0622738	239.220.y
0136.2.3.5248	1.7290338385107786	0.08831112989384197	1.8173449684046206	0.443620137167415	0.4354760229382748	0.4517642513965551	5248031.62086755	239.220.x
0136.2.4.1696	1.2044504424560674	0.26709609963363945	1.4715465420897067	0.43728211840892767	0.4288943315408833	0.44566990527697203	1696853.6423519254	185.90.y
0136.2.4.1722	1.3442928315430547	0.27869922405945796	1.6229920556025126	0.4379913942986503	0.4296132409933069	0.4463695476039938	1721496.5866878629	185.90.x
0136.2.4.1748	-0.03150813077019099	1.6499365570224689	1.618428426252278	0.5504196435574684	0.5506293545106615	0.5502099326042753	1748428.3493831754	186.90.x
0136.2.4.1770	1.5221146518038444	0.30476988809227046	1.8268845398961149	0.4374704953276711	0.42910444263888614	0.44583654801645617	1770401.0056331754	186.90.y
0136.2.4.1806	1.364238824692594	0.2872393846569191	1.651478209349513	0.4403328763396279	0.43202994581748655	0.44863580686176924	1806716.9236019254	227.90.y
0136.2.4.1844	1.3820074441397596	0.2845518260383948	1.6665592701781544	0.4422890081227674	0.43406162583845287	0.45051639040708197	1844482.4265316129	227.90.x
0136.2.4.1866	1.4910801762729895	0.30089216616005077	1.7919723424330403	0.4396072831554435	0.4312627608329933	0.44795180547789365	1865997.3191097379	199.90.x
0136.2.4.1964	1.476457658832703	0.34434869995575706	1.82080635878846	0.4398442492498603	0.4315394915891684	0.4481490069105523	1964569.0964534879	214.90.x
0136.2.4.2016	1.2156383612155488	0.29345471005761187	1.5090930712731607	0.4368803055096197	0.4285352498212376	0.4452253611980018	2016525.2732113004	169.90.x
0136.2.4.2036	1.5377263945057758	0.32295569759009624	1.860682092095872	0.43554948170046426	0.4271884638534402	0.44391049954748835	2035446.1716488004	169.90.y
0136.2.4.2078	1.3410051085508128	0.3129065158564469	1.6539116244072598	0.4412283064219764	0.4329685349064505	0.4494880779375023	2077789.3112972379	212.90.y
0136.2.4.2116	1.384767556458657	0.31828190626065883	1.7030494627193158	0.43994083878683726	0.43158010114489365	0.4483015764287809	2115173.344500363	212.90.x
0136.2.4.2156	1.5432677050656698	0.3674118640154815	1.9106795690811513	0.44182599054288824	0.43350894017910946	0.450143040906667	2155151.371844113	226.90.x
0136.2.4.2210	1.477776775052532	0.3667398056786613	1.8445165807311932	0.43914533922836047	0.4308124313522175	0.44747824710450346	2210922.2458675504	213.90.y
0136.2.4.2266	1.3792462941735912	0.3631393183391009	1.7423856125126922	0.44093746001563827	0.43263971103054466	0.4492352090007319	2266616.8259456754	213.90.x
0136.2.4.2282	1.6040642547575812	0.3917656137905061	1.9958298685480873	0.4360135169132198	0.42758477955203844	0.4444422542744012	2281799.321062863	170.90.y
0136.2.4.2330	1.484191900566935	0.37981178247090636	1.8640036830378415	0.43760559737501037	0.4292802187781035	0.4459309759719172	2330017.094500363	170.90.x
0136.2.4.2378	1.4604724118512793	0.3825343365035563	1.8430067483548356	0.43739371360439394	0.42900491362742166	0.4457825135813662	2378616.3376644254	184.90.y
0136.2.4.2416	1.6105798359468069	0.39207261051092346	2.00265244645773	0.4379734523280442	0.42958963875628875	0.4463572658997997	2415847.7829769254	184.90.x
0136.2.4.2484	1.5215547195968948	0.3902865904404677	1.9118413100373626	0.44264553640417525	0.4343700110912323	0.45092106171711827	2484817.5095394254	214.150.y
0136.2.4.2542	1.401440858586093	0.32765244112646996	1.729093299712563	0.4403337087442497	0.43202994581748655	0.4486374716710128	2542572.026140988	214.150.x
0136.2.4.2582	1.5830039628739119	0.3944783260591041	1.977482288933016	0.43795670174328993	0.4295817741834025	0.44633162930317744	2582626.3474300504	186.150.x
0136.2.4.2634	1.3039339562489896	0.31801487783673366	1.621948834085723	0.43768841438230255	0.42938246153242154	0.4459943672321835	2634048.4665706754	186.150.y
0136.2.4.2674	1.4269604652919206	0.3730403895011842	1.8000008547931048	0.44252362002524553	0.43418468805814037	0.4508625519923507	2673339.848406613	213.150.y
0136.2.4.2700	1.6511394523508045	0.39773073522960484	2.0488701875804094	0.44219742987742255	0.43392430704166784	0.45047055271317726	2699966.4353206754	213.150.x
0136.2.4.2762	-0.020580281982956805	1.6732292186213962	1.6526489366384394	0.5504196435574684	0.5506293545106615	0.5502099326042753	2761306.7673519254	212.150.x
